Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Cluster,Distance
2022-08-02 12:51:07,50.222.168.129,171.254.112.120,62431,6721,ICMP,286,Data,FTP,"Explicabo culpa quas delectus autem tempore pariatur. Voluptate earum sit dolorum. Fuga reiciendis debitis dolorum adipisci recusandae.
Dolor natus quod. Voluptas numquam iste fugiat.",IoC Detected,72.89,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Darshit Sha,Opera/8.65.(Windows NT 6.2; the-NP) Presto/2.9.175 Version/11.00,Segment C,"Gaya, Assam",175.9.134.120,,Alert Data,Firewall,1,2.169281022611111
2020-07-09 04:46:16,33.196.15.217,131.64.100.204,1324,57777,TCP,272,Control,DNS,"Voluptatibus similique neque incidunt numquam voluptatibus. Autem est porro dicta vitae.
Laborum velit laborum deleniti et natus ipsum. Minus soluta at.",IoC Detected,23.39,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Kaira Subramanian,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),Segment C,"Imphal, Bihar",179.200.175.149,,,Firewall,1,2.132236006036377
2022-03-17 15:55:17,209.156.142.68,68.239.181.221,64546,59075,ICMP,391,Control,DNS,"Nisi id accusantium incidunt doloremque.
Saepe deleniti fuga architecto quidem quod voluptatibus. Dignissimos eveniet totam at harum. Distinctio sint aliquam ad.",IoC Detected,49.72,,Intrusion,Known Pattern A,Blocked,High,Suhana Magar,Opera/9.85.(X11; Linux x86_64; te-IN) Presto/2.9.175 Version/11.00,Segment C,"Rampur, Goa",,,Alert Data,Server,2,2.1999807142761165
2020-12-08 09:55:33,139.255.18.146,124.124.217.111,2458,5644,ICMP,390,Control,HTTP,Qui temporibus atque aliquam reiciendis quam. Placeat nemo quisquam. Exercitationem eligendi quaerat doloremque animi animi qui.,,53.41,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Myra Sahota,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; et-EE) AppleWebKit/534.46.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.46.4",Segment C,"Jehanabad, Gujarat",176.134.115.222,,,Server,1,2.1723575995405624
2021-01-31 16:15:19,7.107.181.71,27.89.14.183,4033,61352,UDP,127,Control,HTTP,"Porro dignissimos consequuntur quia ullam facilis. Quo ut aperiam temporibus.
Blanditiis iure accusantium quod. Illo vitae libero distinctio. Aspernatur vel doloribus nostrum impedit.",IoC Detected,28.17,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Badal Mand,Opera/9.75.(X11; Linux i686; fy-DE) Presto/2.9.175 Version/12.00,Segment B,"Narasaraopet, Telangana",,Log Data,Alert Data,Firewall,1,2.208940973477543
2020-01-02 00:03:01,24.165.248.18,218.238.23.217,60203,2770,UDP,406,Data,HTTP,"Quia quisquam libero ab unde perspiciatis. Sunt aliquid iusto ducimus assumenda sint.
Quidem tempora possimus accusantium fuga nulla.",,69.51,,Intrusion,Known Pattern B,Blocked,Low,Hrishita Thaker,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/13.0.871.0 Mobile/45D100 Safari/534.2",Segment B,"Firozabad, Kerala",,Log Data,,Firewall,1,2.2305161711843624
2022-08-29 18:41:02,77.91.153.223,57.236.74.61,64247,3169,UDP,148,Control,FTP,Repudiandae debitis eligendi nesciunt non. Laborum ex praesentium porro atque blanditiis vitae. Libero esse velit aut doloremque veritatis nemo ad.,,90.24,Alert Triggered,Malware,Known Pattern A,Ignored,High,Shaan Goswami,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; fi-FI) AppleWebKit/533.9.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.9.4",Segment C,"Bulandshahr, Karnataka",145.162.248.29,,Alert Data,Server,1,2.412066056730634
2023-10-08 21:50:38,159.55.47.150,118.96.150.80,33450,1632,ICMP,1445,Data,DNS,"Aliquam similique animi nesciunt iste. Facere quos repudiandae veritatis culpa ut molestiae.
Optio quibusdam tenetur molestias. Saepe incidunt temporibus laudantium doloribus doloribus.",IoC Detected,7.02,,Malware,Known Pattern B,Logged,High,Jayan Babu,Mozilla/5.0 (Android 5.0; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Segment C,"Bhusawal, Rajasthan",,Log Data,Alert Data,Firewall,0,2.139454500864429
2020-06-22 15:48:04,24.60.214.216,2.41.151.129,3380,63026,TCP,540,Control,DNS,Dignissimos reiciendis neque optio voluptas debitis non. Labore consequuntur dolore doloremque quas placeat sed laboriosam. Commodi repellendus animi molestiae nam voluptas voluptatibus.,IoC Detected,87.76,,DDoS,Known Pattern A,Logged,Medium,Bhavin Manne,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0),Segment C,"Jalandhar, Uttarakhand",134.29.60.19,,Alert Data,Firewall,0,2.1567190786729764
2022-01-02 17:10:22,95.76.162.251,67.62.120.194,58315,3847,TCP,465,Data,HTTP,"Sapiente recusandae possimus architecto. Reprehenderit quaerat praesentium pariatur.
Incidunt esse vel optio voluptate neque.",,23.02,,Intrusion,Known Pattern A,Ignored,Medium,Indrajit Deep,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.39.5 (KHTML, like Gecko) Version/5.0 Safari/531.39.5",Segment B,"Orai, Karnataka",211.26.141.195,Log Data,Alert Data,Firewall,1,2.1337458548317447
2021-11-25 06:55:11,209.105.1.128,150.71.53.73,61047,5847,TCP,278,Data,DNS,"Officia voluptates eius omnis quaerat veritatis. Doloremque vero molestias nihil.
Delectus tenetur perspiciatis ab. Quo accusamus velit mollitia ipsum beatae nostrum reprehenderit.",IoC Detected,17.71,,DDoS,Known Pattern A,Blocked,Low,Amira Sheth,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),Segment C,"Vellore, Bihar",,Log Data,Alert Data,Server,1,2.1466826697271677
2021-04-20 05:36:23,58.207.160.153,192.4.208.237,65514,10570,UDP,220,Data,HTTP,"Veritatis doloremque natus suscipit dolor omnis. Mollitia deleniti earum deleniti ipsum cumque.
Magni magni ab repudiandae doloribus molestiae. Explicabo debitis id fuga. Deserunt vitae aliquid.",,8.46,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Trisha Sandhu,Opera/8.27.(X11; Linux i686; mn-MN) Presto/2.9.164 Version/10.00,Segment B,"Rampur, Mizoram",41.42.247.98,Log Data,Alert Data,Firewall,1,2.191902383241284
2022-12-31 11:42:46,27.199.83.191,71.197.87.119,1676,64415,ICMP,64,Data,FTP,Maxime quae odit ducimus. Provident ipsam eius. Modi odio officia officia nostrum pariatur aliquam ex. Suscipit voluptatum voluptatem aspernatur.,IoC Detected,30.23,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Fateh Chowdhury,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1 rv:6.0; hu-HU) AppleWebKit/531.38.4 (KHTML, like Gecko) Version/4.0.2 Safari/531.38.4",Segment C,"Kumbakonam, Mizoram",112.8.237.217,,Alert Data,Firewall,1,2.447643687010973
2023-02-05 17:07:55,76.134.84.110,35.212.78.41,61212,2343,ICMP,312,Control,HTTP,Vel incidunt maiores eum adipisci. Accusantium suscipit voluptatem reprehenderit facilis quasi doloribus. Deserunt impedit quae et provident rerum nobis voluptates.,,22.19,,Intrusion,Known Pattern A,Ignored,Medium,Sana Kalita,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.0),Segment C,"Shivpuri, Chhattisgarh",,Log Data,,Server,1,2.2811375915872163
2022-08-11 06:21:53,180.37.30.91,218.197.229.2,57861,63287,UDP,314,Control,FTP,"Autem eaque repudiandae a atque est. Cupiditate ipsum dolorum ex. Veniam voluptatem dicta sequi perspiciatis.
Rerum ex atque expedita. Ducimus nam omnis molestias.",,58.04,,Intrusion,Known Pattern A,Ignored,High,Tiya Chadha,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cs-CZ) AppleWebKit/534.35.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.35.7",Segment C,"Bhimavaram, Assam",,,Alert Data,Server,1,2.1450808278543767
2022-07-14 00:15:59,114.204.17.125,145.101.137.178,1181,2064,TCP,499,Data,FTP,Eum dolore assumenda ullam nobis. Labore incidunt veniam ex. Consequatur eos alias.,IoC Detected,10.48,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Vedika Chatterjee,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ca-ES) AppleWebKit/534.19.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.19.6",Segment A,"Eluru, Maharashtra",91.213.175.78,Log Data,Alert Data,Firewall,0,2.2855111362812432
2021-09-04 11:20:00,14.238.169.195,157.108.96.12,6944,1362,TCP,171,Data,HTTP,"Nesciunt impedit temporibus sapiente quia adipisci amet. Vel a maiores fuga.
At quaerat nostrum sunt eos. Ducimus facere repellat maxime. Laudantium modi reiciendis neque itaque explicabo cupiditate.",IoC Detected,1.92,,DDoS,Known Pattern B,Ignored,Low,Stuvan Sabharwal,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5; rv:1.9.4.20) Gecko/3170-10-07 14:11:23 Firefox/3.8,Segment A,"Mira-Bhayandar, Arunachal Pradesh",,Log Data,Alert Data,Firewall,1,2.214364128541065
2021-06-11 15:16:38,54.82.94.84,64.154.243.26,65088,2936,ICMP,474,Data,FTP,Sunt dolores ducimus. Inventore sapiente assumenda voluptate sapiente. Saepe reprehenderit eum ad aut assumenda optio officia.,IoC Detected,83.75,,Intrusion,Known Pattern A,Logged,Medium,Umang Sachdeva,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),Segment B,"Bongaigaon, Goa",211.82.25.111,Log Data,Alert Data,Server,2,2.265258512910639
2023-01-14 18:10:10,34.133.88.113,102.119.232.154,4118,3518,UDP,171,Control,DNS,"Perspiciatis enim earum qui consectetur. Aperiam consequuntur neque animi.
Delectus excepturi officia. Dolorem explicabo architecto quod maxime ipsam fuga.",IoC Detected,50.7,,DDoS,Known Pattern B,Ignored,Low,Gokul Devan,Opera/9.32.(X11; Linux x86_64; se-NO) Presto/2.9.186 Version/12.00,Segment A,"Ranchi, Madhya Pradesh",,Log Data,,Server,1,2.226242628570878
2020-09-27 02:48:02,103.132.59.109,98.202.49.179,58552,64738,UDP,229,Control,DNS,Illum recusandae voluptatum maiores autem exercitationem. Maxime natus neque praesentium.,,12.9,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Aayush Mahajan,Opera/9.16.(X11; Linux x86_64; tk-TM) Presto/2.9.183 Version/12.00,Segment C,"Hubli–Dharwad, Meghalaya",180.10.171.175,,Alert Data,Server,1,2.2449096605774006
2023-04-05 19:34:03,110.187.106.12,218.59.11.195,65039,10641,TCP,162,Control,HTTP,Dicta omnis nobis ducimus. Mollitia est et eius nulla. Mollitia atque exercitationem quo recusandae sequi illo commodi.,IoC Detected,4.18,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Nirvaan Maharaj,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3; rv:1.9.2.20) Gecko/3355-10-07 14:19:25 Firefox/3.8,Segment C,"Hosur, Mizoram",,,Alert Data,Firewall,1,2.1924559164353083
2020-10-26 00:50:20,86.159.235.153,126.237.134.47,64254,53493,TCP,112,Data,HTTP,Consequuntur quasi eaque architecto. Expedita quae eius aut suscipit assumenda reprehenderit harum. Quae officia voluptas ut neque quidem ullam.,,5.95,Alert Triggered,Malware,Known Pattern B,Ignored,High,Parinaaz Ratti,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:2.0; nr-ZA) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/5.0.1 Safari/532.33.4",Segment B,"Hajipur, Bihar",120.148.121.64,,,Server,1,2.132153432030232
2023-04-23 05:49:23,63.171.11.149,42.179.236.131,10991,65138,ICMP,99,Control,DNS,"Cumque ipsam quam aperiam sint. Voluptates dignissimos amet vitae nemo.
Laudantium temporibus eius perferendis laudantium dolore. Itaque ea nostrum harum maiores quos consequuntur quia.",,56.45,,DDoS,Known Pattern A,Ignored,High,Jhanvi Saran,"Mozilla/5.0 (Linux; Android 4.4.4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/56.0.891.0 Safari/531.2",Segment B,"Sikar, Tamil Nadu",64.250.167.21,Log Data,,Firewall,1,2.151268503111138
2022-04-29 16:48:38,125.157.136.75,68.195.202.39,62174,59254,ICMP,97,Data,HTTP,Laborum velit quidem magnam incidunt. Adipisci repellat modi ad quis necessitatibus animi. Beatae sapiente ad iure fuga esse. Aliquid facilis veritatis mollitia ducimus ut.,,27.17,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Riaan Bhatnagar,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1; rv:1.9.2.20) Gecko/6049-03-20 02:16:50 Firefox/3.6.5,Segment B,"Chandrapur, Himachal Pradesh",,Log Data,Alert Data,Firewall,1,2.234205734998876
2022-06-29 08:04:56,194.104.204.166,40.238.222.132,2279,5049,TCP,127,Data,FTP,"Odio vel temporibus unde corporis commodi quod. Repellat ratione quae quia veritatis repellat. Eveniet nisi soluta quis porro officiis.
Cumque dolorem similique asperiores animi a.",,96.68,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Shamik Dubey,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),Segment C,"Tenali, Uttarakhand",,,Alert Data,Server,1,2.260269610468482
2022-07-11 07:21:12,147.205.170.239,167.254.213.99,64548,2463,TCP,290,Control,HTTP,Minima officia vel nisi porro accusantium. Quisquam cumque ea. Eius iste quisquam mollitia atque minus nostrum iusto.,IoC Detected,62.61,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Azad Date,Mozilla/5.0 (Windows NT 5.0; de-DE; rv:1.9.1.20) Gecko/6087-12-04 08:53:24 Firefox/11.0,Segment B,"Kishanganj, Odisha",60.74.46.213,,Alert Data,Server,1,2.4064728057467892
2021-06-19 06:44:33,74.80.209.215,145.149.187.24,1533,60539,TCP,252,Control,DNS,Consectetur consequuntur optio laboriosam recusandae nulla quam. Quos doloremque itaque nostrum minus voluptas tempora. Exercitationem officia nisi.,,52.24,,DDoS,Known Pattern A,Blocked,Low,Shlok Chander,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6 rv:5.0; hr-HR) AppleWebKit/534.33.7 (KHTML, like Gecko) Version/4.0 Safari/534.33.7",Segment C,"Mehsana, Andhra Pradesh",167.102.34.206,Log Data,,Server,1,2.2242542843726834
2021-02-14 21:29:02,130.132.128.23,110.131.193.6,56923,64470,UDP,406,Data,FTP,"Quos incidunt quam enim. Sit cupiditate cum facere aperiam asperiores natus.
Ipsa numquam vero pariatur harum unde. Similique magnam nisi a ex nisi qui. Possimus eveniet laborum aperiam architecto.",,3.65,,Malware,Known Pattern A,Ignored,High,Bhamini Bhavsar,Opera/9.58.(X11; Linux x86_64; oc-FR) Presto/2.9.184 Version/10.00,Segment A,"Rewa, Rajasthan",160.213.150.4,,,Firewall,1,2.16580497867706
2021-05-09 11:56:42,75.184.69.85,160.252.168.184,61505,62392,UDP,338,Control,DNS,"Voluptatum ratione error deserunt porro. Adipisci aperiam consequatur quis fuga quasi officia.
Ad laudantium labore. Cumque officia perferendis corrupti incidunt ipsa maiores.",IoC Detected,83.57,,Malware,Known Pattern A,Ignored,Low,Jayesh Ratta,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; li-BE) AppleWebKit/532.12.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.12.3",Segment A,"Mangalore, Telangana",3.125.244.59,Log Data,,Server,1,2.241953076618174
2022-04-08 23:57:39,156.216.165.209,202.58.200.141,65161,64031,UDP,256,Data,FTP,Quis esse ut. Cupiditate ratione quo asperiores itaque fugit mollitia. Saepe vel dignissimos aut quibusdam necessitatibus.,,10.19,Alert Triggered,Malware,Known Pattern B,Ignored,High,Uthkarsh Dara,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ast-ES) AppleWebKit/532.17.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.17.7",Segment A,"Bhimavaram, Tripura",,,Alert Data,Server,1,2.454292501640658
2021-06-11 14:04:54,191.122.17.187,67.92.105.137,7096,61998,TCP,73,Control,HTTP,Quam neque reprehenderit laboriosam eius provident harum. Ea excepturi aperiam. Recusandae aperiam culpa officia laboriosam autem.,,8.75,,Intrusion,Known Pattern B,Blocked,Medium,Zaina Kulkarni,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.12.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.12.7",Segment C,"Avadi, Andhra Pradesh",,Log Data,Alert Data,Server,1,2.1608332299876793
2021-06-28 05:55:13,99.148.222.46,5.164.223.211,65353,56733,TCP,98,Control,FTP,"Facilis voluptas odit voluptatem ad hic voluptatem.
Est earum quis reprehenderit doloremque. Ad sit aperiam.
Necessitatibus animi harum sint porro necessitatibus. Provident quae aliquam.",IoC Detected,66.74,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Divij Chana,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6 rv:5.0; nr-ZA) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/5.0 Safari/534.33.2",Segment C,"Bhubaneswar, Uttar Pradesh",,,,Server,1,2.282400070094991
2023-04-22 22:11:59,48.220.154.47,35.1.104.244,5583,63321,UDP,347,Data,FTP,Explicabo voluptatem ipsum explicabo voluptates nisi. Laborum sunt illo nobis. Laudantium voluptates eligendi eaque.,IoC Detected,48.15,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Pari Rajagopal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.866.0 Safari/534.0",Segment B,"Dehradun, Arunachal Pradesh",,,,Server,1,2.1666226370144748
2021-12-11 18:58:44,163.196.88.119,175.100.114.200,64551,9496,TCP,391,Data,DNS,"Aperiam eveniet dolore rem odit. Magnam ad architecto dolore nisi. Itaque doloribus veniam explicabo laudantium harum.
Mollitia animi hic quidem aspernatur cupiditate autem.",IoC Detected,14.47,,Intrusion,Known Pattern A,Logged,High,Shanaya Balasubramanian,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),Segment A,"Tirunelveli, Manipur",,Log Data,Alert Data,Server,2,2.150158129450381
2021-05-07 17:57:53,26.4.134.82,159.92.135.221,2846,59643,TCP,443,Control,HTTP,Explicabo quidem amet blanditiis voluptatibus. Repellat dolore eum cumque corrupti facere. Nemo similique asperiores quis.,IoC Detected,23.66,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Yakshit Hora,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9 rv:5.0; lt-LT) AppleWebKit/535.13.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.13.7",Segment B,"Bihar Sharif, Tripura",55.209.187.171,,,Server,1,2.1410829476459536
2023-09-20 10:02:29,209.130.170.24,156.88.107.131,2862,62390,TCP,236,Data,HTTP,"Quaerat unde officiis deleniti itaque.
Dignissimos commodi magnam earum libero perspiciatis iure. Enim accusamus quam minima. Placeat non asperiores iste rerum.",IoC Detected,29.93,,Malware,Known Pattern A,Logged,High,Abram Boase,Mozilla/5.0 (Android 3.1; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,Segment B,"Suryapet, Himachal Pradesh",91.245.17.143,Log Data,,Firewall,1,2.245273929852613
2021-04-13 09:25:13,85.213.0.170,44.248.113.188,62222,3716,TCP,254,Control,DNS,Soluta maiores distinctio molestias corrupti aperiam.,,24.81,Alert Triggered,DDoS,Known Pattern B,Logged,High,Parinaaz Wason,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/58.0.862.0 Safari/534.1",Segment C,"Pune, Andhra Pradesh",,,,Firewall,1,2.276139587316562
2020-01-29 06:04:47,128.26.247.121,106.14.226.154,4565,3808,TCP,347,Control,DNS,"Similique ad saepe accusamus ad ut quia. Qui pariatur sint. Saepe adipisci ratione.
Debitis enim voluptates. Numquam dolorum delectus quisquam iure quas ipsam.",,81.43,Alert Triggered,Malware,Known Pattern B,Blocked,High,Hansh Ahuja,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),Segment B,"Jamshedpur, Manipur",31.12.22.2,Log Data,,Firewall,1,2.1586309180081793
2020-09-10 22:15:02,126.26.226.57,8.31.95.199,61963,4536,UDP,250,Data,FTP,Animi molestiae minus quo animi sint ad. Natus consequuntur et itaque excepturi commodi. Porro a cupiditate et voluptatum omnis quae inventore.,,68.62,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Tara Biswas,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.19.2",Segment B,"Navi Mumbai, Rajasthan",,Log Data,,Server,1,2.2366592055257106
2022-05-29 01:30:43,156.30.5.104,164.1.7.251,62289,64173,TCP,430,Data,DNS,Labore consequuntur quisquam exercitationem nihil doloremque.,,24.18,,Intrusion,Known Pattern B,Blocked,Medium,Manikya Tailor,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),Segment A,"Berhampore, Goa",4.74.152.214,Log Data,Alert Data,Server,2,2.284876910194025
2020-02-28 23:41:53,150.65.53.75,114.61.242.187,60740,8491,ICMP,72,Control,DNS,"Aliquam neque nisi ex excepturi culpa. At fugiat repellendus.
Fugit sint cupiditate. Itaque nam totam dignissimos ipsum. Voluptates nihil sint voluptates natus accusantium.",IoC Detected,1.31,,Malware,Known Pattern B,Ignored,High,Shanaya Sehgal,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/28.0.807.0 Safari/536.2",Segment C,"Allahabad, Himachal Pradesh",84.90.85.121,,Alert Data,Server,1,2.136811105466275
2022-06-29 06:06:42,215.80.79.195,47.181.240.227,1159,57506,UDP,112,Control,HTTP,Aliquid aspernatur omnis doloremque totam corporis. Quasi similique asperiores at asperiores.,,52.47,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Akarsh Chopra,Mozilla/5.0 (Android 2.3.6; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,Segment C,"Unnao, Maharashtra",,,Alert Data,Server,1,2.1955505750008046
2021-07-04 20:51:11,62.11.10.176,167.63.158.129,5099,63590,ICMP,120,Control,DNS,"Ex omnis accusantium totam illo error minus earum. Quia non asperiores distinctio reprehenderit rerum.
Doloribus officia ex aliquid. Sed ad non ad sed suscipit. Exercitationem laborum esse.",IoC Detected,14.07,,Intrusion,Known Pattern A,Blocked,Low,Jayan Chada,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; raj-IN) AppleWebKit/532.15.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.15.4",Segment A,"Tezpur, Sikkim",,,,Server,1,2.2604660207782863
2023-05-01 08:50:11,209.247.214.213,48.173.130.30,1400,63427,TCP,428,Control,DNS,Asperiores aspernatur neque saepe saepe nihil. Perspiciatis consectetur a fuga voluptates. Dolorum veritatis quo at.,,95.39,Alert Triggered,Malware,Known Pattern B,Ignored,High,Kiara Chada,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_7 rv:2.0; am-ET) AppleWebKit/532.7.4 (KHTML, like Gecko) Version/5.1 Safari/532.7.4",Segment C,"Amritsar, Punjab",161.80.182.223,,Alert Data,Server,1,2.3335619479645686
